Year,Price
2017.08333333333333333,2.89
2017.3333333333333333,3.49
2017.08333333333333333,0.72
2017.5833333333333334,3.99
2017.25,1.59
2017.75,39.99
2017.08333333333333333,1.59
2017.08333333333333333,3.99
2017.25,6.99
2017.75,29.99
2017.9166666666666666,15.49
2017.08333333333333333,10.99
2017.16666666666666666,6.99
2017.75,9.99
2017.08333333333333333,10.29
2017.1,26.99
2017.08333333333333333,0.79
2017.25,4.79
2017.25,15.9
2017.08333333333333333,0.79
2017.08333333333333333,0.79
2017.16666666666666666,0.0
2017.08333333333333333,6.99
2017.3333333333333333,24.99
2017.08333333333333333,0.79
2017.08333333333333333,6.99
2017.6666666666666666,6.99
2019.25,7.19
2017.08333333333333333,3.99
2017.16666666666666666,1.69
2017.16666666666666666,0.0
2017.25,2.09
2017.08333333333333333,5.59
2017.5833333333333334,14.99
2017.08333333333333333,3.99
2017.08333333333333333,4.79
2017.5,4.79
2017.8333333333333334,7.19
2017.16666666666666666,3.99
2017.4166666666666667,18.99
2017.16666666666666666,2.79
2017.25,1.99
2017.25,0.79
2017.08333333333333333,4.79
2017.16666666666666666,3.99
2017.25,19.49
2017.25,4.99
2017.9166666666666666,3.99
2017.4166666666666667,24.99
2017.08333333333333333,1.99
2017.16666666666666666,0.0
2017.08333333333333333,0.0
2017.16666666666666666,0.0
2017.3333333333333333,3.99
2018.08333333333333333,2.79
2017.08333333333333333,0.79
2017.16666666666666666,0.79
2018.3333333333333333,44.99
2017.8333333333333334,15.49
2017.08333333333333333,0.79
2017.16666666666666666,3.99
2018.75,14.99
2017.16666666666666666,4.79
2017.4166666666666667,4.99
2017.75,14.99
2017.08333333333333333,3.99
2017.16666666666666666,16.66
2019.16666666666666666,15.49
2017.25,3.99
2017.5,6.99
2017.3333333333333333,11.99
2017.16666666666666666,6.99
2017.25,6.99
2017.1,9.99
2017.16666666666666666,6.99
2018.25,11.39
2017.5833333333333334,18.99
2017.4166666666666667,5.79
2017.75,10.59
2017.08333333333333333,0.0
2017.08333333333333333,0.79
2017.08333333333333333,6.99
2017.25,6.99
2017.8333333333333334,14.99
2017.16666666666666666,0.79
2017.25,2.79
2017.5,9.99
2017.3333333333333333,6.99
2017.16666666666666666,0.0
2017.16666666666666666,0.79
2017.25,22.99
2017.5,6.99
2019.16666666666666666,5.59
2017.16666666666666666,2.09
2017.16666666666666666,0.79
2017.75,10.99
2017.6666666666666666,0.79
2017.5,6.99
2017.5,6.99
2017.3333333333333333,2.89
2017.5833333333333334,3.19
2017.25,3.19
2017.16666666666666666,3.19
2017.16666666666666666,3.19
2017.08333333333333333,0.79
2017.16666666666666666,2.89
2017.16666666666666666,1.99
2017.4166666666666667,0.0
2017.4166666666666667,0.0
2017.6666666666666666,2.79
2017.16666666666666666,4.79
2017.25,4.99
2017.25,6.99
2017.4166666666666667,5.59
2017.9166666666666666,24.99
2017.8333333333333334,6.99
2018.1,25.99
2017.25,7.19
2018.25,7.77
2017.16666666666666666,4.79
2017.4166666666666667,1.69
2017.08333333333333333,1.59
2018.9166666666666666,11.39
2017.16666666666666666,6.99
2017.16666666666666666,7.19
2017.16666666666666666,1.69
2018.25,2.09
2017.16666666666666666,3.19
2017.08333333333333333,0.0
2017.4166666666666667,0.79
2017.3333333333333333,3.19
2019.3333333333333333,0.79
2017.08333333333333333,0.79
2017.4166666666666667,6.19
2017.5,3.99
2017.16666666666666666,1.99
2017.3333333333333333,1.59
2017.08333333333333333,1.99
2017.16666666666666666,0.79
2017.08333333333333333,1.59
2017.1,0.0
2017.08333333333333333,0.79
2017.16666666666666666,1.59
2017.3333333333333333,5.99
2018.6666666666666666,49.99
2017.3333333333333333,0.0
2017.08333333333333333,1.69
2017.8333333333333334,49.99
2017.08333333333333333,10.49
2017.16666666666666666,0.99
2017.3333333333333333,7.99
2017.4166666666666667,4.79
2017.3333333333333333,10.99
2017.08333333333333333,0.79
2017.16666666666666666,3.99
2018.16666666666666666,6.99
2017.08333333333333333,1.59
2017.9166666666666666,2.09
2017.25,2.09
2017.08333333333333333,3.99
2017.08333333333333333,0.79
2017.08333333333333333,2.79
2017.16666666666666666,0.0
2017.16666666666666666,5.99
2017.5,6.99
2017.8333333333333334,29.99
2017.08333333333333333,0.79
2017.1,2.89
2017.16666666666666666,3.99
2017.4166666666666667,7.99
2017.3333333333333333,0.0
2017.08333333333333333,1.99
2017.25,0.0
2017.6666666666666666,1.69
2017.16666666666666666,4.79
2017.5,8.99
2017.16666666666666666,11.99
2017.25,0.79
2017.25,8.99
2017.16666666666666666,1.59
2017.16666666666666666,6.99
2017.8333333333333334,10.99
2017.1,14.99
2017.08333333333333333,6.99
2017.16666666666666666,1.99
2018.8333333333333334,10.99
2017.25,6.99
2017.5833333333333334,10.99
2017.25,1.59
2017.4166666666666667,8.99
2017.6666666666666666,3.99
2017.08333333333333333,1.99
2017.8333333333333334,10.99
2017.16666666666666666,3.19
2017.3333333333333333,0.0
2017.16666666666666666,15.49
2017.08333333333333333,4.99
2017.4166666666666667,2.09
2017.1,6.99
2018.9166666666666666,15.99
2017.16666666666666666,2.09
2017.1,3.99
2018.3333333333333333,32.99
2017.25,0.0
2017.25,1.59
2017.16666666666666666,10.99
2017.6666666666666666,10.99
2017.6666666666666666,14.99
2017.16666666666666666,0.79
2017.08333333333333333,1.69
2017.08333333333333333,1.69
2017.16666666666666666,0.79
2017.5,0.0
2017.25,0.79
2017.3333333333333333,0.0
2018.4166666666666667,3.99
2017.4166666666666667,6.99
2017.5,14.99
2017.3333333333333333,9.99
2018.25,12.99
2017.5833333333333334,6.99
2017.5,29.99
2017.3333333333333333,4.99
2017.16666666666666666,2.79
2018.8333333333333334,11.39
2017.16666666666666666,2.09
2017.3333333333333333,4.79
2017.16666666666666666,0.0
2017.25,2.79
2017.16666666666666666,3.99
2017.16666666666666666,0.0
2017.3333333333333333,1.59
2017.25,75.99
2018.08333333333333333,19.49
2017.3333333333333333,9.99
2018.6666666666666666,34.99
2017.25,11.99
2017.16666666666666666,0.79
2017.08333333333333333,0.79
2017.16666666666666666,1.99
2017.25,114.99
2017.25,303.99
2017.25,154.99
2018.6666666666666666,0.0
2017.16666666666666666,0.79
2017.9166666666666666,11.99
2017.6666666666666666,3.99
2017.16666666666666666,2.09
2017.08333333333333333,0.79
2019.08333333333333333,10.99
2017.08333333333333333,0.79
2017.16666666666666666,2.79
2017.5,1.69
2017.16666666666666666,0.0
2017.16666666666666666,4.79
2017.9166666666666666,15.49
2017.5833333333333334,11.39
2017.5833333333333334,0.79
2017.08333333333333333,0.79
2017.16666666666666666,0.72
2017.3333333333333333,1.59
2017.16666666666666666,0.0
2017.9166666666666666,7.19
2017.3333333333333333,0.0
2017.16666666666666666,2.89
2017.5833333333333334,22.99
2019.08333333333333333,2.0
2018.1,0.0
2017.6666666666666666,1.59
2017.3333333333333333,29.99
2017.5833333333333334,6.99
2017.3333333333333333,0.79
2018.5,3.99
2018.4166666666666667,32.99
2017.16666666666666666,4.79
2017.16666666666666666,6.99
2017.8333333333333334,0.99
2017.8333333333333334,2.99
2017.08333333333333333,2.09
2017.5,1.59
2017.16666666666666666,1.99
2017.08333333333333333,0.79
2017.16666666666666666,5.99
2017.3333333333333333,0.79
2017.3333333333333333,3.99
2017.16666666666666666,5.59
2017.08333333333333333,1.59
2017.16666666666666666,12.99
2017.3333333333333333,3.19
2017.25,3.19
2017.16666666666666666,3.19
2017.16666666666666666,1.99
2017.16666666666666666,2.79
2017.08333333333333333,1.69
2017.5833333333333334,0.79
2017.75,6.99
2017.25,9.99
2017.16666666666666666,6.99
2017.16666666666666666,6.99
2017.16666666666666666,6.99
2017.16666666666666666,6.99
2017.16666666666666666,6.99
2017.3333333333333333,3.99
2017.3333333333333333,0.99
2017.08333333333333333,0.79
2017.3333333333333333,10.99
2017.3333333333333333,1.59
2017.25,4.79
2018.6666666666666666,9.29
2017.16666666666666666,4.99
2018.25,19.99
2017.16666666666666666,4.99
2017.25,4.99
2017.16666666666666666,0.0
2017.16666666666666666,1.99
2017.4166666666666667,8.99
2017.16666666666666666,6.99
2017.16666666666666666,1.69
2017.6666666666666666,19.99
2018.5833333333333334,19.99
2018.08333333333333333,11.39
2017.16666666666666666,0.79
2018.75,14.99
2017.1,46.49
2017.16666666666666666,0.0
2017.3333333333333333,2.09
2017.16666666666666666,5.59
2018.3333333333333333,3.99
2017.3333333333333333,18.39
2017.5,0.79
2017.3333333333333333,18.99
2017.3333333333333333,7.19
2017.6666666666666666,14.99
2017.6666666666666666,3.99
2017.16666666666666666,1.59
2017.25,0.79
2018.8333333333333334,0.0
2017.16666666666666666,4.99
2017.25,0.0
2017.4166666666666667,7.99
2017.16666666666666666,0.79
2017.1,15.99
2017.16666666666666666,1.69
2017.5833333333333334,3.99
2017.16666666666666666,1.59
2017.16666666666666666,1.59
2017.75,0.79
2017.16666666666666666,0.78
2017.16666666666666666,0.79
2017.16666666666666666,0.0
2017.25,0.0
2018.8333333333333334,15.49
2017.16666666666666666,0.79
2017.3333333333333333,4.79
2019.08333333333333333,15.49
2017.5,10.99
2017.16666666666666666,1.99
2017.5,3.99
2017.8333333333333334,7.59
2017.4166666666666667,0.79
2017.16666666666666666,1.99
2017.3333333333333333,6.99
2017.8333333333333334,0.0
2018.1,4.79
2018.25,19.49
2017.16666666666666666,0.0
2017.25,29.99
2018.6666666666666666,5.19
2017.16666666666666666,19.99
2018.16666666666666666,7.19
2017.25,3.99
2017.16666666666666666,0.0
2017.16666666666666666,5.79
2017.16666666666666666,0.79
2017.25,14.99
2017.16666666666666666,0.79
2017.25,0.0
2017.16666666666666666,4.79
2017.5833333333333334,3.99
2017.4166666666666667,0.79
2018.75,10.99
2017.5,9.99
2019.16666666666666666,3.99
2018.6666666666666666,21.99
2017.25,3.59
2017.3333333333333333,2.09
2017.25,4.79
2017.16666666666666666,5.19
2018.75,14.99
2017.5,8.99
2017.16666666666666666,0.0
2017.3333333333333333,3.99
2017.5833333333333334,6.99
2017.16666666666666666,0.79
2017.4166666666666667,3.99
2018.08333333333333333,6.19
2017.3333333333333333,10.99
2017.25,13.59
2018.6666666666666666,6.99
2018.5833333333333334,0.79
2017.3333333333333333,5.99
2017.16666666666666666,0.0
2017.25,6.99
2017.16666666666666666,0.79
2017.25,6.99
2018.08333333333333333,14.99
2017.9166666666666666,0.0
2017.16666666666666666,6.99
2017.16666666666666666,1.59
2017.5,4.79
2017.5,3.99
2017.75,14.99
2017.16666666666666666,5.59
2017.5833333333333334,4.99
2018.25,49.99
2017.16666666666666666,2.89
2017.16666666666666666,0.79
2017.25,2.49
2017.1,0.79
2017.3333333333333333,0.0
2017.4166666666666667,5.99
2017.3333333333333333,6.99
2017.3333333333333333,6.99
2017.6666666666666666,22.99
2017.5,3.99
2017.16666666666666666,0.0
2017.16666666666666666,1.69
2018.3333333333333333,13.49
2017.25,3.99
2017.3333333333333333,6.99
2017.5833333333333334,6.99
2017.6666666666666666,2.85
2017.25,14.99
2017.3333333333333333,1.69
2018.08333333333333333,11.39
2017.5833333333333334,3.99
2017.16666666666666666,12.99
2017.4166666666666667,0.0
2018.4166666666666667,7.19
2017.3333333333333333,3.99
2017.16666666666666666,0.0
2017.4166666666666667,4.79
2018.16666666666666666,11.39
2017.16666666666666666,0.0
2017.25,0.0
2017.25,6.99
2017.3333333333333333,10.59
2017.25,1.99
2017.1,8.29
2018.16666666666666666,7.19
2017.25,9.99
2018.5833333333333334,3.99
2018.16666666666666666,22.99
2017.1,4.99
2017.16666666666666666,0.0
2018.4166666666666667,5.19
2019.08333333333333333,1.69
2017.16666666666666666,1.99
2018.08333333333333333,0.0
2017.9166666666666666,1.69
2018.9166666666666666,1.99
2017.9166666666666666,14.99
2018.16666666666666666,10.29
2017.16666666666666666,3.19
2017.4166666666666667,3.19
2017.8333333333333334,6.99
2017.6666666666666666,14.99
2017.4166666666666667,14.99
2017.25,2.09
2018.16666666666666666,0.0
2019.25,19.49
2017.25,3.99
2017.16666666666666666,0.79
2018.75,15.49
2017.16666666666666666,6.99
2017.25,0.79
2017.16666666666666666,6.99
2017.25,10.99
2018.08333333333333333,11.39
2017.25,4.79
2017.25,0.79
2018.75,0.0
2017.5,0.0
2018.3333333333333333,11.39
2017.4166666666666667,0.99
2017.5,6.99
2017.8333333333333334,1.69
2017.4166666666666667,19.99
2017.5,2.09
2017.16666666666666666,0.79
2017.4166666666666667,0.0
2017.6666666666666666,9.29
2017.4166666666666667,7.19
2017.5833333333333334,11.39
2017.16666666666666666,1.59
2017.3333333333333333,2.79
2018.6666666666666666,7.19
2017.25,0.79
2017.16666666666666666,1.69
2017.4166666666666667,7.99
2017.25,2.09
2017.16666666666666666,10.99
2017.5,7.99
2017.3333333333333333,4.79
2017.3333333333333333,2.89
2017.16666666666666666,2.79
2017.25,3.99
2018.5,7.99
2017.25,5.19
2017.16666666666666666,11.39
2017.6666666666666666,2.09
2017.25,3.99
2017.25,6.19
2017.3333333333333333,3.99
2017.16666666666666666,4.99
2017.4166666666666667,2.79
2017.25,4.99
2017.3333333333333333,0.0
2018.16666666666666666,0.0
2017.9166666666666666,14.99
2017.5,29.99
2017.8333333333333334,3.99
2017.25,0.0
2017.25,2.79
2017.5,6.99
2017.25,9.99
2017.4166666666666667,9.99
2017.25,4.99
2017.6666666666666666,9.99
2017.16666666666666666,0.79
2017.25,5.19
2017.4166666666666667,0.79
2017.5833333333333334,0.0
2017.25,1.59
2017.8333333333333334,10.99
2017.1,4.79
2017.4166666666666667,1.59
2017.25,6.99
2018.25,19.49
2017.75,0.0
2017.75,0.0
2017.4166666666666667,2.09
2017.9166666666666666,3.99
2017.75,5.59
2017.1,2.89
2017.25,4.79
2017.25,4.79
2017.3333333333333333,0.79
2017.25,2.79
2017.4166666666666667,2.89
2019.16666666666666666,5.19
2018.8333333333333334,9.29
2017.3333333333333333,4.99
2018.25,14.99
2017.25,1.59
2017.25,0.79
2018.08333333333333333,4.99
2017.25,0.0
2017.25,0.0
2018.08333333333333333,2.09
2018.8333333333333334,19.49
2018.75,7.19
2017.25,1.99
2017.4166666666666667,14.99
2017.1,4.79
2017.5,0.0
2017.25,3.49
2017.75,39.99
2017.25,0.79
2018.16666666666666666,25.99
2017.16666666666666666,2.89
2017.6666666666666666,14.99
2017.25,1.59
2017.25,2.79
2017.16666666666666666,4.79
2017.9166666666666666,3.99
2017.6666666666666666,6.99
2017.6666666666666666,5.59
2017.4166666666666667,3.99
2018.16666666666666666,7.19
2017.5,1.99
2017.25,6.99
2017.16666666666666666,0.79
2017.6666666666666666,10.99
2017.5833333333333334,6.99
2017.25,3.99
2018.5,7.19
2017.1,4.79
2017.16666666666666666,11.39
2017.3333333333333333,14.95
2017.25,11.39
2017.25,11.39
2018.4166666666666667,5.79
2019.16666666666666666,12.99
2017.75,6.99
2018.5833333333333334,5.99
2017.16666666666666666,3.99
2017.25,6.99
2017.8333333333333334,15.49
2017.5833333333333334,6.99
2017.16666666666666666,0.79
2017.16666666666666666,0.79
2017.25,3.99
2017.3333333333333333,3.19
2018.16666666666666666,34.99
2017.25,3.99
2017.75,4.99
2017.1,2.09
2017.16666666666666666,0.79
2017.5,6.99
2018.9166666666666666,15.49
2018.08333333333333333,7.19
2017.4166666666666667,39.99
2018.5833333333333334,14.99
2017.25,0.79
2017.6666666666666666,4.79
2017.8333333333333334,7.99
2017.25,0.79
2017.16666666666666666,1.59
2017.4166666666666667,15.49
2018.8333333333333334,7.19
2018.3333333333333333,11.39
2018.16666666666666666,5.79
2017.25,4.99
2017.4166666666666667,3.99
2018.4166666666666667,7.19
2017.75,6.99
2017.25,6.99
2017.16666666666666666,0.0
2017.25,0.79
2017.25,4.79
2017.16666666666666666,1.99
2017.25,3.99
2017.25,2.09
2017.16666666666666666,5.59
2017.25,0.0
2017.16666666666666666,3.19
2017.3333333333333333,0.0
2018.5833333333333334,1.69
2018.75,0.79
2017.3333333333333333,0.79
2017.16666666666666666,0.99
2017.25,2.89
2017.25,2.89
2017.6666666666666666,0.0
2017.5833333333333334,5.79
2019.08333333333333333,18.99
2017.5,3.99
2017.3333333333333333,4.79
2018.3333333333333333,5.79
2017.4166666666666667,1.59
2017.25,0.79
2017.5833333333333334,0.78
2017.25,2.09
2017.4166666666666667,3.99
2017.25,10.99
2017.5833333333333334,0.79
2017.4166666666666667,3.99
2017.16666666666666666,1.59
2017.6666666666666666,8.29
2018.08333333333333333,3.99
2017.25,0.79
2017.25,6.99
2017.9166666666666666,5.79
2017.25,8.99
2017.3333333333333333,6.99
2017.4166666666666667,3.99
2017.3333333333333333,2.09
2018.25,3.79
2017.5,10.99
2017.16666666666666666,2.89
2017.1,2.89
2017.8333333333333334,6.99
2018.8333333333333334,7.99
2017.25,10.99
2017.3333333333333333,10.99
2017.25,6.99
2017.5833333333333334,4.99
2018.3333333333333333,1.69
2018.16666666666666666,10.99
2017.16666666666666666,0.0
2017.16666666666666666,0.79
2017.75,0.0
2017.3333333333333333,6.99
2017.25,5.99
2017.16666666666666666,4.79
2017.25,18.99
2017.25,0.79
2017.25,1.99
2017.3333333333333333,4.99
2017.3333333333333333,6.99
2017.25,3.99
2017.5,2.89
2018.3333333333333333,11.39
2017.75,6.99
2017.5833333333333334,0.0
2017.25,2.09
2018.75,1.69
2017.25,5.99
2017.25,5.99
2018.8333333333333334,15.49
2017.4166666666666667,0.0
2017.25,14.99
2018.5833333333333334,2.89
2017.4166666666666667,5.99
2017.9166666666666666,7.19
2017.75,9.99
2018.25,10.29
2017.3333333333333333,6.19
2018.8333333333333334,18.99
2019.16666666666666666,6.19
2017.3333333333333333,4.79
2017.3333333333333333,4.79
2018.3333333333333333,11.99
2017.3333333333333333,14.99
2017.3333333333333333,0.0
2018.16666666666666666,2.09
2018.8333333333333334,15.49
2017.3333333333333333,1.99
2017.4166666666666667,1.99
2018.6666666666666666,15.49
2018.8333333333333334,6.19
2018.6666666666666666,11.39
2018.4166666666666667,0.0
2017.25,5.59
2017.25,11.99
2017.25,4.99
2017.3333333333333333,2.09
2017.75,6.99
2017.4166666666666667,6.99
2017.3333333333333333,3.99
2017.25,0.0
2017.25,6.99
2017.25,3.99
2017.25,1.59
2017.4166666666666667,1.99
2017.25,2.09
2017.25,3.99
2017.16666666666666666,3.99
2017.4166666666666667,1.59
2017.8333333333333334,9.99
2017.75,10.99
2018.16666666666666666,7.19
2018.9166666666666666,0.0
2017.25,0.0
2017.25,6.99
2017.25,6.99
2017.1,18.99
2017.5,3.99
2017.25,2.09
2017.8333333333333334,2.99
2017.6666666666666666,3.99
2017.16666666666666666,6.99
2017.6666666666666666,14.99
2018.4166666666666667,5.79
2017.16666666666666666,3.99
2017.25,1.69
2017.4166666666666667,2.09
2017.3333333333333333,10.99
2017.25,0.0
2017.25,4.79
2017.75,3.99
2017.6666666666666666,6.99
2017.16666666666666666,0.79
2018.6666666666666666,19.49
2018.75,19.49
2017.3333333333333333,0.79
2017.25,2.09
2017.25,4.99
2017.4166666666666667,1.59
2017.25,4.79
2017.4166666666666667,6.99
2017.5,1.59
2017.25,2.79
2018.9166666666666666,9.99
2017.16666666666666666,1.99
2017.4166666666666667,16.99
2017.25,3.99
2017.5833333333333334,0.0
2017.5,5.59
2018.75,15.49
2017.25,0.79
2017.4166666666666667,10.99
2018.25,54.99
2017.4166666666666667,5.59
2017.5833333333333334,3.99
2017.75,3.99
2017.9166666666666666,1.69
2019.25,44.99
2017.3333333333333333,3.99
2017.25,0.79
2017.75,1.99
2017.25,0.79
2019.3333333333333333,3.99
2017.16666666666666666,1.59
2017.3333333333333333,10.99
2017.3333333333333333,0.79
2018.08333333333333333,6.19
2017.6666666666666666,4.99
2017.8333333333333334,39.99
2017.25,5.79
2017.25,10.99
2017.9166666666666666,0.0
2019.16666666666666666,5.99
2017.25,7.19
2018.8333333333333334,10.99
2017.25,3.99
2017.25,5.19
2017.3333333333333333,2.89
2017.16666666666666666,18.99
2017.25,5.19
2017.3333333333333333,3.19
2017.5833333333333334,6.99
2017.6666666666666666,13.59
2017.16666666666666666,1.59
2017.9166666666666666,16.99
2017.75,6.99
2017.3333333333333333,5.79
2017.25,1.99
2017.5,1.99
2017.25,1.59
2017.25,3.99
2017.9166666666666666,0.0
2017.6666666666666666,5.59
2017.16666666666666666,7.19
2017.25,1.99
2017.4166666666666667,4.79
2017.4166666666666667,7.19
2017.25,0.0
2017.25,1.69
2017.25,1.99
2017.3333333333333333,0.0
2017.3333333333333333,4.79
2017.9166666666666666,7.19
2017.3333333333333333,4.7
2017.25,6.99
2017.25,0.79
2018.6666666666666666,3.99
2019.3333333333333333,11.39
2017.8333333333333334,11.39
2018.3333333333333333,10.99
2018.5833333333333334,7.99
2017.5833333333333334,6.99
2017.4166666666666667,6.99
2017.25,6.99
2017.5833333333333334,6.99
2017.3333333333333333,4.79
2017.5,0.0
2018.1,7.19
2017.25,4.99
2019.08333333333333333,0.79
2017.3333333333333333,6.99
2017.25,0.79
2017.25,2.79
2018.5,3.99
2017.3333333333333333,1.99
2017.3333333333333333,3.99
2018.9166666666666666,7.19
2018.9166666666666666,4.79
2019.08333333333333333,0.79
2018.16666666666666666,6.99
2017.5,0.79
2018.3333333333333333,3.19
2017.8333333333333334,0.79
2017.25,2.09
2017.25,1.99
2017.4166666666666667,6.99
2017.3333333333333333,6.99
2017.4166666666666667,0.79
2017.6666666666666666,0.0
2017.4166666666666667,4.79
2017.25,0.79
2017.25,0.79
